timestamp,scan_number,cov_x,cov_y,cov_theta,std_x,std_y,std_theta,pos_uncertainty,orient_uncertainty,active_landmarks,state_size,landmark_updates,total_landmark_obs
19.797,153,0.0021136322975809944,7.22657423490481e-05,0.00012333135840673765,0.04597425690080259,0.008500925970095734,0.011105465249449824,0.04675358852462603,0.011105465249449824,10,23,0,10
19.896,154,0.002597676677281463,8.822136264897966e-05,0.00014833135840683804,0.050967407990611634,0.009392622777956095,0.012179136192966972,0.051825650405281386,0.012179136192966972,10,23,0,10
19.985,155,0.003109395457582388,0.00010503245710333093,0.0001789955321149144,0.055761953495034475,0.010248534388064029,0.01337892118651255,0.05669592502716327,0.01337892118651255,10,23,0,10
20.086,156,0.0037154010297174704,0.00012469500423044092,0.00021406773638058836,0.0609540895241449,0.011166691731683154,0.014631053836979357,0.061968508405059346,0.014631053836979357,10,23,0,10
20.172,157,0.0006331039724364104,2.249494506917226e-05,9.78926686280292e-05,0.025161557432647336,0.004742883623827625,0.009894072398564163,0.025604665932317545,0.009894072398564163,10,23,0,10
20.287,158,0.0008961458854794316,3.0045812423658483e-05,9.571640078043311e-05,0.029935695840909254,0.005481406062650211,0.009783475904832245,0.030433397738390797,0.009783475904832245,10,23,0,10
20.382,159,0.000764722456095004,2.5103983306716853e-05,8.843505650109356e-05,0.027653615606191607,0.005010387540571772,0.009403991519620462,0.028103850971027456,0.009403991519620462,10,23,0,10
20.476,160,0.0006282374755041967,2.0475713923854096e-05,7.891287516064954e-05,0.02506466587657208,0.0045250098258295636,0.008883291910133852,0.025469848633787574,0.008883291910133852,10,23,0,10
20.6,161,0.0010335603849797631,3.1185686770147974e-05,0.00010049729236520237,0.03214903396650921,0.005584414630930262,0.010024833782422648,0.03263044700505819,0.010024833782422648,10,23,0,10
20.68,162,0.0004962014393331279,1.5636476590761773e-05,7.440493374722376e-05,0.02227557943877393,0.00395429849540494,0.0086258294527091,0.022623835128551692,0.0086258294527091,10,23,0,10
20.784,163,0.0008966225148742952,2.5558982681321168e-05,9.13769210506973e-05,0.02994365566984591,0.005055589251642302,0.009559127630212775,0.03036744140614445,0.009559127630212775,10,23,0,10
20.884,164,0.0007680236570581037,2.135607804558811e-05,8.838576281123428e-05,0.027713239743092175,0.004621263684923001,0.009401370262426339,0.028095902461100834,0.009401370262426339,10,23,0,10
20.986,165,0.0007673226888352709,2.0558982604633617e-05,8.655834739941217e-05,0.027700590044893825,0.004534201429649285,0.009303673865705535,0.028069229975898956,0.009303673865705535,10,23,0,10
21.077,166,0.0006317640585701283,1.683587729784211e-05,7.737495632201438e-05,0.025134917118823534,0.0041031545544668565,0.008796303560133336,0.025467625249873033,0.008796303560133336,10,23,0,10
21.195,167,0.0009032143382032143,2.2344417466027413e-05,8.939522209827958e-05,0.03005352455541969,0.004726988202442165,0.00945490465833895,0.03042299715132028,0.00945490465833895,10,23,0,10
21.285,168,0.0007710962550584922,1.8768736928927383e-05,8.490988330060957e-05,0.027768619970363888,0.0043322900328726125,0.009214655897026735,0.028104536857728495,0.009214655897026735,10,23,0,10
21.376,169,0.0006335677414229947,1.5354085312378156e-05,7.591403833996497e-05,0.02517077156987832,0.003918428934200307,0.008712866252844982,0.025473944074983223,0.008712866252844982,10,23,0,10
21.478,170,0.0007686845165058212,1.7635992164589327e-05,8.052422432584241e-05,0.027725160351309446,0.004199522849632958,0.008973529089819814,0.028041407037993127,0.008973529089819814,10,23,0,10
21.588,171,0.0009082572417530066,1.97007893871039e-05,8.93276029257949e-05,0.03013730647806812,0.004438557128967013,0.009451328103806094,0.030462403568006752,0.009451328103806094,10,23,0,10
21.678,172,0.0006364208435756558,1.4075710947662988e-05,7.693945980252714e-05,0.025227382812643404,0.00375176104618391,0.008771514111174144,0.02550483394424121,0.008771514111174144,10,23,0,10
21.782,173,0.0009073799305783793,1.8548091087973172e-05,8.81244646768866e-05,0.030122747726234723,0.0043067494805216116,0.009387463165141401,0.03042906540901893,0.009387463165141401,10,23,0,10
21.887,174,0.0007744278884402744,1.5579940995715177e-05,8.403809697562024e-05,0.027828544490150296,0.003947143396903028,0.009167229514723641,0.028107077924181118,0.009167229514723641,10,23,0,10
21.982,175,0.0007734547129714487,1.5050330715679961e-05,8.187006653701928e-05,0.02781105379109984,0.0038794755722494196,0.009048207918533883,0.028080331972523555,0.009048207918533883,10,23,0,10
22.078,175,0.0006367003682144707,1.2393765382673159e-05,7.324811754755166e-05,0.02523292230825575,0.003520478004855755,0.008558511409559004,0.025477325872177867,0.008558511409559004,10,23,0,10
22.193,175,0.0009100096316936707,1.6315653211344758e-05,8.390155297832052e-05,0.030166365901342355,0.0040392639442533036,0.009159779090039264,0.030435592402728348,0.009159779090039264,10,23,0,10
22.273,175,0.0006391242845958283,1.1741544034323186e-05,7.297445917444364e-05,0.025280907511318264,0.0034265936488476695,0.008542508950796812,0.025512072213564923,0.008542508950796812,10,23,0,10
22.4,175,0.0010489324846919546,1.734608746369457e-05,8.964569139284037e-05,0.03238722718436937,0.004164863438780985,0.009468140862536866,0.03265392123705282,0.009468140862536866,10,23,0,10
22.495,175,0.0006410282223367726,1.1153884613951484e-05,7.41332802620339e-05,0.02531853515385068,0.003339743195808846,0.008610068539914993,0.025537856349950833,0.008610068539914993,10,23,0,10
22.572,175,0.0006365965497989411,1.0844093283926295e-05,6.936940651880325e-05,0.02523086502280374,0.0032930370911859307,0.00832882984090822,0.025444854943246727,0.00832882984090822,10,23,0,10
22.691,175,0.000912488631300396,1.4226113237926173e-05,8.107215863779207e-05,0.030207426757345553,0.0037717520117216312,0.009004007920797941,0.03044198982554068,0.009004007920797941,10,23,0,10
22.778,175,0.0006406481595990907,1.0394712118375643e-05,7.145254223286762e-05,0.025311028418440264,0.0032240831438372745,0.00845296056023377,0.025515541768057096,0.00845296056023377,10,23,0,10
22.884,176,0.0009132345742806277,1.3564563446933578e-05,8.168681783449506e-05,0.030219771247986436,0.0036830101068193633,0.009038076002916498,0.030443375925274144,0.009038076002916498,10,23,0,10
22.989,176,0.000779170670035976,1.1561886061195981e-05,7.7480804596969e-05,0.02791362875077291,0.003400277350628325,0.008802318137682199,0.028119967213657487,0.008802318137682199,10,23,0,10
23.087,176,0.0007781472961763552,1.1256471692544128e-05,7.537432221374704e-05,0.027895291648885035,0.0033550665705085686,0.008681838642462036,0.028096330149485704,0.008681838642462036,10,23,0,10
23.178,176,0.0006402939943489361,9.486527249267463e-06,6.796765444744405e-05,0.025304031187716635,0.003080020657279341,0.008244249780752888,0.02549079287896325,0.008244249780752888,10,23,0,10
23.283,176,0.0009148422877254178,1.2430439273985021e-05,7.758444933416118e-05,0.030246359908680215,0.003525682809610788,0.008808203524792169,0.030451153130865223,0.008808203524792169,10,23,0,10
23.387,176,0.0007805448662055121,1.0667850097741524e-05,7.437305961590646e-05,0.027938233054463416,0.0032661674938284356,0.008623981656746868,0.028128503627161783,0.008623981656746868,10,23,0,10
23.479,177,0.0006410240774221119,8.941389602484458e-06,6.706812787965381e-05,0.02531845329837729,0.0029902156448130056,0.008189513287104051,0.025494420311601446,0.008189513287104051,10,23,0,10
23.596,177,0.0009157686845658072,1.167197253867258e-05,7.662847292555772e-05,0.030261670221020637,0.0034164268671629107,0.008753769069695506,0.030453910374605094,0.008753769069695506,10,23,0,10
23.689,177,0.0007812009588488844,1.0107753969041623e-05,7.36711439334984e-05,0.027949972430199005,0.0031792694080624282,0.008583189613045864,0.028130209967540697,0.008583189613045864,10,23,0,10
23.794,177,0.0007798837697170847,9.946938000571852e-06,7.266450669414794e-05,0.02792639915415313,0.0031538766622320304,0.008524347875007679,0.02810392690920001,0.008524347875007679,10,23,0,10
23.882,177,0.000780041113732981,9.770945478634633e-06,7.232261915306965e-05,0.027929216131731677,0.0031258511606656247,0.008504270642040365,0.028103595129655844,0.008504270642040365,10,23,0,10
23.991,177,0.0007802387205871606,9.574439485780511e-06,7.15916004568507e-05,0.02793275354466796,0.0030942591174270635,0.008461181977528359,0.028103614715423015,0.008461181977528359,10,23,0,10
24.077,177,0.0006419734562941653,8.122318781335863e-06,6.493829808584302e-05,0.025337195114972087,0.002849968207074574,0.008058430249486746,0.025496975802543745,0.008058430249486746,10,23,0,10
24.183,177,0.0009172072723109115,1.0571740243403584e-05,7.375264899244036e-05,0.030285430033448617,0.003251421265139844,0.008587936247576618,0.030459465073344856,0.008587936247576618,10,23,0,10
24.284,177,0.0007824349995800005,9.217088830169476e-06,7.077759395753724e-05,0.027972039603504077,0.0030359658809297374,0.008412942051240888,0.028136312629947976,0.008412942051240888,10,23,0,10
24.388,177,0.0007811497485773524,9.0593390365607e-06,6.961321091745242e-05,0.027949056309245084,0.003009873591458734,0.008343453177039613,0.02811065790076627,0.008343453177039613,10,23,0,10
24.481,177,0.000781239000400242,8.98313768325811e-06,6.908864399623633e-05,0.0279506529512325,0.002997188296263368,0.008311957891870983,0.02811089002652709,0.008311957891870983,10,23,0,10
24.641,177,8.798298936043428e-05,2.794313835516282e-06,4.0835812775632385e-05,0.009379924805691903,0.001671620122969415,0.00639029050792156,0.009527712379997128,0.00639029050792156,10,23,0,10
24.69,177,0.0014747478669250016,1.5030756888196754e-05,9.68067279120933e-05,0.038402446106009985,0.0038769520100456175,0.009839041005712564,0.0385976504960237,0.009839041005712564,10,23,0,10
24.794,177,0.002023900823187582,1.976507780271991e-05,0.00012263522202286137,0.04498778526653187,0.004445793270353437,0.011074078834054838,0.045206923153321345,0.011074078834054838,10,23,0,10
24.889,177,0.0025196733187237245,2.39925822669656e-05,0.00014763522202296196,0.050196347663188846,0.004898222357852449,0.012150523528760478,0.050434768771063974,0.012150523528760478,10,23,0,10
24.997,177,0.0030445010796700833,2.8454389026350487e-05,0.00017813819394630836,0.05517699774063539,0.005334265556414536,0.013346842096402743,0.05543424454880245,0.013346842096402743,10,23,0,10
25.092,177,0.0036659318946685366,3.3688455621534655e-05,0.00021229330543375902,0.06054693959787345,0.005804175705604944,0.014570288447170805,0.06082450452153368,0.014570288447170805,10,23,0,10
25.194,177,0.0007867950341105269,8.688703830178662e-06,0.00010377531715061525,0.028049866917875508,0.0029476607386499996,0.010187017087971102,0.02820432126360614,0.010187017087971102,10,23,0,10
25.283,177,0.0007806651695571454,8.317973151426794e-06,8.77799605010838e-05,0.027940385995135167,0.0028840896573142094,0.009369096034361256,0.028088843741040183,0.009369096034361256,10,23,0,10
25.398,177,0.0007807922723014407,7.884439679240488e-06,8.428164787199981e-05,0.027942660437070783,0.0028079244432926767,0.009180503682914124,0.028083388541639366,0.009180503682914124,10,23,0,10
25.472,177,0.0006424036653639126,6.602841850784918e-06,7.60619058776543e-05,0.02534568336746738,0.002569599550666391,0.008721347709938774,0.02547560612065388,0.008721347709938774,10,23,0,10
25.584,177,0.0009176839683688766,8.131552536009141e-06,8.892039768409642e-05,0.030293299067101896,0.0028515877219558125,0.009429761273971703,0.030427216778813104,0.009429761273971703,10,23,0,10
25.684,177,0.0007830051404009082,6.8957755826487e-06,8.523902770170981e-05,0.02798222901058649,0.0026259808800996056,0.009232498453924041,0.028105175964287375,0.009232498453924041,10,23,0,10
25.782,177,0.0007818175048024462,6.5641754622560054e-06,8.421293773289325e-05,0.027960999710354532,0.0025620646873675936,0.00917676074292521,0.02807813527043244,0.00917676074292521,10,23,0,10
25.886,177,0.0007820694156428711,6.281473719915504e-06,8.391742146295173e-05,0.027965504029837742,0.002506286839113892,0.009160645253635342,0.028077586957621314,0.009160645253635342,10,23,0,10
25.985,177,0.0007824299802200673,5.909224421018021e-06,8.376692099348846e-05,0.027971949882338688,0.0024308896357132345,0.00915242705480292,0.02807737887768524,0.00915242705480292,10,23,0,10
26.09,177,0.0007827234378785013,5.620297362000046e-06,8.269560276195154e-05,0.027977194960869492,0.002370716634690879,0.00909371226518365,0.028077459558166963,0.00909371226518365,10,23,0,10
26.177,177,0.0006441434699445771,4.848224162270238e-06,7.423938862326988e-05,0.025379981677388523,0.002201868334453774,0.00861622821327696,0.02547531538777974,0.00861622821327696,10,23,0,10
26.287,177,0.00092042272687762,5.7191863400126625e-06,8.53757576866599e-05,0.030338469422131698,0.0023914820384047762,0.009239900307181886,0.030432579798919984,0.009239900307181886,10,23,0,10
26.387,177,0.0007854033424392015,4.956200287867678e-06,8.12231074691927e-05,0.028025048482370224,0.002226252521136737,0.009012386335992965,0.02811333389562805,0.009012386335992965,10,23,0,10
26.485,177,0.0007841564243653793,4.7765142122565945e-06,7.972979188492372e-05,0.028002793152922787,0.0021855237844179585,0.008929154040832967,0.02808795006008156,0.008929154040832967,10,23,0,10
26.58,177,0.0007843666650267805,4.595074246496367e-06,7.909934492053809e-05,0.028006546824390553,0.0021436124291709935,0.008893781249869939,0.02808846274314913,0.008893781249869939,10,23,0,10
26.688,177,0.000784581217629522,4.407688891402038e-06,7.878833556847273e-05,0.02801037696335988,0.0020994496639362512,0.008876279376432037,0.028088946340525556,0.008876279376432037,10,23,0,10
26.787,177,0.0007847260060996014,4.281149566058176e-06,7.859735462415635e-05,0.028012961394675885,0.002069093899768248,0.008865514910266428,0.028089271184309136,0.008865514910266428,10,23,0,10
26.872,177,0.0006455874977741838,3.7934337887211365e-06,7.161033358880705e-05,0.025408413916932788,0.001947673943123216,0.008462288909556743,0.025482953744864527,0.008462288909556743,10,23,0,10
26.983,177,0.0009222207709554281,4.312819425294766e-06,8.314630229503764e-05,0.030368088035887742,0.002076732872878639,0.00911845942553004,0.030439014280701056,0.00911845942553004,10,23,0,10
27.096,177,0.0007867002806541236,3.828646102491608e-06,7.911692543046947e-05,0.028048177849088942,0.001956692643848698,0.00889476955465792,0.02811634625545459,0.00889476955465792,10,23,0,10
27.185,177,0.0007855012910799318,3.6787610241054208e-06,7.710907855535947e-05,0.02802679594744879,0.0019180096517237397,0.008781177515308495,0.02809234863987056,0.008781177515308495,10,23,0,10
27.287,177,0.000785763437162949,3.5635446292157256e-06,7.587927921362809e-05,0.028031472261780134,0.0018877353175738715,0.008710871323445668,0.028094963637494974,0.008710871323445668,10,23,0,10
27.393,177,0.0007859847371611047,3.448193800665418e-06,7.509495411168421e-05,0.028035419332713835,0.0018569312859299393,0.008665734481951556,0.028096849128714952,0.008665734481951556,10,23,0,10
27.472,177,0.0006466592666179677,3.107216610338771e-06,6.822896241151608e-05,0.025429495996145256,0.0017627298744670923,0.008260082470019053,0.02549051751589807,0.008260082470019053,10,23,0,10
27.589,177,0.0009237516945329597,3.4350515164784477e-06,7.831560409411173e-05,0.03039328370763777,0.001853389197248772,0.008849610392221327,0.030449741313341862,0.008849610392221327,10,23,0,10
27.687,177,0.0007879436978608066,3.1796860278329214e-06,7.515853538197435e-05,0.028070334836991288,0.0017831674144154052,0.008669402250557668,0.02812691564833655,0.008669402250557668,10,23,0,10
27.785,177,0.0007865748448045973,3.0879770950051876e-06,7.402054042971663e-05,0.028045941681544537,0.001757264093699404,0.008603519072432897,0.028100939875733737,0.008603519072432897,10,23,0,10
27.891,177,0.0007866562507374689,3.008869558727165e-06,7.353793692400951e-05,0.028047392940119566,0.001734609338936916,0.008575426340655577,0.028100980771072672,0.008575426340655577,10,23,0,10
27.974,177,0.0006471015408349998,2.8019290721423284e-06,6.710500785734088e-05,0.025438190596718938,0.001673896374373972,0.008191764636349172,0.025493204386799674,0.008191764636349172,10,23,0,10
28.091,177,0.0009242792943241205,3.0759688637123595e-06,7.722650193156898e-05,0.0304019620143852,0.0017538440249099574,0.008787861055545255,0.03045250832341784,0.008787861055545255,10,23,0,10
28.184,177,0.0007883375803220198,2.87599414706809e-06,7.445379905007375e-05,0.028077349951909986,0.0016958756284197523,0.008628661486584912,0.028128518881538854,0.008628661486584912,10,23,0,10
28.291,177,0.0007869110036776595,2.8065247927144675e-06,7.301242807245425e-05,0.02805193404522511,0.001675268573308312,0.00854473101229373,0.02810191325284408,0.00854473101229373,10,23,0,10
28.388,177,0.0007870618688602074,2.74563470988123e-06,7.198279744406189e-05,0.02805462294988488,0.0016569956879488943,0.008484267643353896,0.028103514078671524,0.008484267643353896,10,23,0,10
28.49,177,0.0007871865454864335,2.726277389402622e-06,7.127439206617902e-05,0.028056844895433867,0.001651144266683751,0.008442416245730782,0.028105387790881595,0.008442416245730782,10,23,0,10
28.586,177,0.0007873018547781206,2.6795801032555897e-06,7.083140305248796e-05,0.028058899742828845,0.0016369423029708743,0.008416139438750286,0.028106608384530784,0.008416139438750286,10,23,0,10
28.677,177,0.0006476486695580969,2.5217919626120025e-06,6.47258410153025e-05,0.025448942405492943,0.0015880151015062805,0.008045237163396893,0.025498440374279934,0.008045237163396893,10,23,0,10
28.791,177,0.0009250997118610545,2.678202308416214e-06,7.407192171161162e-05,0.030415451860214972,0.001636521404814558,0.008606504616370783,0.030459447043068112,0.008606504616370783,10,23,0,10
28.885,177,0.0007890144249417798,2.5677174724133155e-06,7.144297476359105e-05,0.028089400579965743,0.0016024098952556788,0.008452394617124253,0.02813506961807973,0.008452394617124253,10,23,0,10
28.972,177,0.0006477886290881017,2.44816344706604e-06,6.474789980447573e-05,0.025451692067288995,0.00156466080895063,0.00804660796885717,0.025499741028786306,0.00804660796885717,10,23,0,10
29.074,177,0.0007854633556717162,2.4993555802411723e-06,6.813916611903314e-05,0.028026119168941606,0.0015809350335295794,0.008254645123749,0.028070673509054914,0.008254645123749,10,23,0,10
29.184,177,0.0009273649900190021,2.546788650223113e-06,7.513188829850128e-05,0.030452668027924942,0.00159586611287511,0.008667865267671233,0.030494454883949397,0.008667865267671233,10,23,0,10
29.279,177,0.0006493770994746492,2.378250476305588e-06,6.59620684107583e-05,0.025482878555505642,0.0015421577339252907,0.008121703541176464,0.02552949960243943,0.008121703541176464,10,23,0,10
29.385,177,0.0009253657812564131,2.490968436878279e-06,7.386942674721541e-05,0.030419825463937383,0.0015782802149422893,0.008594732500038347,0.03046074112186523,0.008594732500038347,10,23,0,10
29.492,177,0.0007892810436255212,2.4130504434182388e-06,7.035918937629945e-05,0.02809414607396924,0.0015533996406006533,0.00838803847012515,0.028137059087064153,0.00838803847012515,10,23,0,10
29.651,177,4.70054279842975e-05,1.9927085073863652e-06,2.9204551730123807e-05,0.006856050465413561,0.0014116332765227537,0.005404123585755955,0.006999866890997561,0.005404123585755955,10,23,0,10
29.682,177,0.0014453528250739551,2.708642705290005e-06,8.421803287877515e-05,0.03801779616277034,0.0016457954627747656,0.009177038350076518,0.03805340284099761,0.009177038350076518,10,23,0,10
29.791,177,0.002001003904164811,2.9558058386101737e-06,0.0001099011336204535,0.04473258213164998,0.0017192457179269558,0.010483374152459384,0.04476560856286242,0.010483374152459384,10,23,0,10
29.894,177,0.0025008181244211493,3.141585582667079e-06,0.00013490113362054636,0.05000818057499342,0.001772451856233923,0.01161469472782416,0.05003958143313967,0.01161469472782416,10,23,0,10
30.0,177,0.0031490781649974133,3.4324448775159587e-06,0.00016910892945471218,0.05611664784177164,0.0018526858550536728,0.013004188919525591,0.056147222637232284,0.013004188919525591,10,23,0,10
30.088,177,0.0036596576531660345,3.777131070282464e-06,0.00019567833535752633,0.06049510437354443,0.001943484260363964,0.013988507259801752,0.060526314807993364,0.013988507259801752,10,23,0,10
30.183,177,0.0007933848232291333,2.632990609065275e-06,0.00010126590155617156,0.028167087588693532,0.0016226492563290672,0.010063096022406402,0.028213787654942726,0.010063096022406402,10,23,0,10
30.282,177,0.0007863560376806736,2.6618783142756306e-06,8.718832251559986e-05,0.02804204054060035,0.0016315263755991292,0.009337468742416215,0.028089462721720918,0.009337468742416215,10,23,0,10
30.329,177,0.00036757989110068395,2.401225362420332e-06,6.160963096310086e-05,0.019172373121256636,0.0015495887720360947,0.007849180273321594,0.019234893201239882,0.007849180273321594,10,23,0,10
